id_inventario,sucursal,id_producto,nombre_producto,categoria,marca,stock_sucursal,stock_minimo,stock_maximo,precio_sucursal,ultima_reposicion,proveedor,pasillo,estado
INV000197,Buenos Aires,P0171,Caloventor II,Climatización,PureAir,48,9,72,1050.69,2025-11-13,PureAir,B1,Disponible
INV000198,Buenos Aires,P0291,Centro de Planchado,Lavado,CleanMaster,29,5,43,1098.33,2025-11-17,CleanMaster,A6,Disponible
INV000199,Buenos Aires,P0140,Yogurtera,Cocina,ChefMaster,25,5,37,504.14,2025-11-05,ChefMaster,C1,Disponible
INV000200,Buenos Aires,P0278,Lavavajillas Compacto,Lavado,CleanMaster,9,5,13,992.43,2025-10-20,CleanMaster,B10,Disponible
INV000201,Buenos Aires,P0119,Vinoteca II,Cocina,HomeChef,48,9,72,1811.38,2025-11-15,HomeChef,B1,Disponible
INV000202,Buenos Aires,P0029,Compacto Rallador Eléctrico 2024,Cocina,ChefMaster,7,5,10,2687.73,2025-11-03,ChefMaster,C3,Disponible
INV000203,Buenos Aires,P0172,Caloventor,Climatización,ClimaTech,32,6,48,1275.57,2025-10-26,ClimaTech,B1,Disponible
INV000204,Buenos Aires,P0069,Waflera,Cocina,ChefMaster,30,6,45,1654.82,2025-10-22,ChefMaster,B7,Disponible
INV000205,Buenos Aires,P0044,Compacto Horno Eléctrico,Cocina,TechHome,19,5,28,94.15,2025-11-02,TechHome,B5,Disponible
INV000206,Buenos Aires,P0229,Deluxe Lavarropas Automático 2024,Lavado,WashPro,0,5,0,201.36,2025-11-17,WashPro,B19,Agotado
INV000207,Buenos Aires,P0247,Premium Lavarropa Carga Frontal,Lavado,FreshWash,1,5,1,1886.66,2025-10-28,FreshWash,C13,Disponible
INV000208,Buenos Aires,P0263,Super Secarropa,Lavado,WashPro,1,5,1,873.84,2025-11-18,WashPro,A3,Disponible
INV000209,Buenos Aires,P0192,Ventilador de Techo X,Climatización,AirFlow,10,5,15,679.37,2025-11-12,AirFlow,C7,Disponible
INV000210,Buenos Aires,P0116,Vinoteca,Cocina,TechHome,27,5,40,2364.96,2025-11-15,TechHome,B12,Disponible
INV000211,Buenos Aires,P0088,Olla de Cocción Lenta Plus,Cocina,HomeChef,31,6,46,1227.01,2025-11-06,HomeChef,A7,Disponible
INV000212,Buenos Aires,P0108,Deluxe Conservadora Pro,Cocina,KitchenPro,25,5,37,2991.83,2025-10-26,KitchenPro,C14,Disponible
INV000213,Buenos Aires,P0003,Plus Licuadora Pro,Cocina,TechHome,27,5,40,316.77,2025-11-08,TechHome,C6,Disponible
INV000214,Buenos Aires,P0074,Plus Parrilla Eléctrica,Cocina,KitchenPro,18,5,27,125.42,2025-11-09,KitchenPro,C20,Disponible
INV000215,Buenos Aires,P0157,Advanced Aire Portátil Pro,Climatización,EcoClima,31,6,46,2637.45,2025-10-24,EcoClima,C19,Disponible
INV000216,Buenos Aires,P0033,Abridor de Latas,Cocina,HomeChef,2,5,3,913.17,2025-11-05,HomeChef,B2,Disponible
INV000217,Buenos Aires,P0001,Licuadora,Cocina,TechHome,31,6,46,296.41,2025-10-31,TechHome,B14,Disponible
INV000218,Buenos Aires,P0257,Turbo Secarropa,Lavado,FreshWash,10,5,15,1154.89,2025-10-29,FreshWash,B9,Disponible
INV000219,Buenos Aires,P0134,Yogurtera,Cocina,HomeChef,23,5,34,1991.12,2025-11-01,HomeChef,C6,Disponible
INV000220,Buenos Aires,P0212,Ultra Humidificador,Climatización,AirFlow,20,5,30,430.05,2025-10-23,AirFlow,D3,Disponible
INV000221,Buenos Aires,P0294,Compacto Planchita de Pelo 3000,Lavado,FreshWash,29,5,43,100.9,2025-11-13,FreshWash,D12,Disponible
INV000222,Buenos Aires,P0030,Eco Rallador Eléctrico,Cocina,TechHome,50,10,75,652.58,2025-10-31,TechHome,C16,Disponible
INV000223,Buenos Aires,P0214,Humidificador,Climatización,EcoClima,26,5,39,1568.5,2025-11-06,EcoClima,C8,Disponible
INV000224,Buenos Aires,P0129,Exprimidor 2024,Cocina,ChefMaster,64,12,96,575.4,2025-11-02,ChefMaster,D14,Disponible
INV000225,Buenos Aires,P0036,Deluxe Abridor de Latas,Cocina,CookElite,35,7,52,686.31,2025-11-10,CookElite,C8,Disponible
INV000226,Buenos Aires,P0038,Max Molinillo de Café,Cocina,TechHome,15,5,22,1062.01,2025-10-22,TechHome,C6,Disponible
INV000227,Buenos Aires,P0092,Compacto Heladera,Cocina,CookElite,2,5,3,166.3,2025-11-04,CookElite,C13,Disponible
INV000228,Buenos Aires,P0028,Digital Rallador Eléctrico,Cocina,TechHome,26,5,39,887.4,2025-11-08,TechHome,C7,Disponible
INV000229,Buenos Aires,P0039,Premium Molinillo de Café,Cocina,HomeChef,35,7,52,30.59,2025-10-27,HomeChef,D5,Disponible
INV000230,Buenos Aires,P0280,Max Plancha a Vapor,Lavado,CleanMaster,45,9,67,1551.43,2025-10-21,CleanMaster,C8,Disponible
INV000231,Buenos Aires,P0010,Deluxe Procesadora,Cocina,TechHome,27,5,40,1213.82,2025-11-12,TechHome,D16,Disponible
INV000232,Buenos Aires,P0274,Lavavajillas,Lavado,WashPro,40,8,60,27.65,2025-11-14,WashPro,C16,Disponible
INV000233,Buenos Aires,P0266,Centrifuga Pro,Lavado,FreshWash,28,5,42,2944.3,2025-10-29,FreshWash,D7,Disponible
INV000234,Buenos Aires,P0184,Pro Ventilador de Pie,Climatización,EcoClima,20,5,30,1878.45,2025-11-01,EcoClima,C9,Disponible
INV000235,Buenos Aires,P0151,Aire Split,Climatización,EcoClima,17,5,25,1548.6,2025-10-28,EcoClima,C17,Disponible
INV000236,Buenos Aires,P0043,Horno Eléctrico,Cocina,HomeChef,47,9,70,2033.71,2025-11-11,HomeChef,A14,Disponible
INV000237,Buenos Aires,P0153,Aire Split,Climatización,ClimaTech,57,11,85,2373.74,2025-11-06,ClimaTech,B10,Disponible
INV000238,Buenos Aires,P0138,Advanced Yogurtera,Cocina,HomeChef,25,5,37,959.14,2025-10-31,HomeChef,A14,Disponible
INV000239,Buenos Aires,P0158,Aire de Ventana,Climatización,EcoClima,28,5,42,255.95,2025-10-22,EcoClima,A4,Disponible
INV000240,Buenos Aires,P0106,Turbo Conservadora,Cocina,HomeChef,26,5,39,2852.65,2025-10-24,HomeChef,B15,Disponible
INV000241,Buenos Aires,P0132,Exprimidor,Cocina,ChefMaster,15,5,22,1699.36,2025-11-11,ChefMaster,B16,Disponible
INV000242,Buenos Aires,P0087,Olla de Cocción Lenta,Cocina,KitchenPro,31,6,46,2604.62,2025-11-17,KitchenPro,B1,Disponible
INV000243,Buenos Aires,P0045,Premium Horno Eléctrico,Cocina,HomeChef,12,5,18,1218.37,2025-11-10,HomeChef,D16,Disponible
INV000244,Buenos Aires,P0131,Turbo Exprimidor,Cocina,KitchenPro,54,10,81,1978.89,2025-10-21,KitchenPro,B13,Disponible
INV000245,Buenos Aires,P0169,Profesional Caloventor II,Climatización,PureAir,16,5,24,2723.91,2025-10-31,PureAir,B4,Disponible
INV000246,Buenos Aires,P0276,Lavavajillas Compacto 2024,Lavado,CleanMaster,66,13,99,1196.61,2025-11-06,CleanMaster,C15,Disponible
INV000247,Buenos Aires,P0004,Compacto Licuadora,Cocina,ChefMaster,17,5,25,263.12,2025-11-08,ChefMaster,B19,Disponible
INV000248,Buenos Aires,P0099,Freezer,Cocina,CookElite,22,5,33,2411.91,2025-10-29,CookElite,C12,Disponible
INV000249,Buenos Aires,P0238,Smart Lavarropa Carga Superior,Lavado,LaundryTech,6,5,9,1227.86,2025-11-12,LaundryTech,B20,Disponible
INV000250,Buenos Aires,P0073,Profesional Parrilla Eléctrica 3000,Cocina,ChefMaster,6,5,9,2039.12,2025-11-14,ChefMaster,C1,Disponible
INV000251,CABA,P0111,Frigobar,Cocina,TechHome,37,7,55,922.96,2025-11-09,TechHome,B2,Disponible
INV000252,CABA,P0203,Neblinizador 2024,Climatización,PureAir,21,5,31,632.1,2025-11-15,PureAir,C14,Disponible
INV000253,CABA,P0294,Compacto Planchita de Pelo 3000,Lavado,FreshWash,33,6,49,97.69,2025-10-19,FreshWash,D7,Disponible
INV000254,CABA,P0135,Profesional Yogurtera,Cocina,CookElite,40,8,60,141.51,2025-10-25,CookElite,B6,Disponible
INV000255,CABA,P0259,Secarropa,Lavado,FreshWash,21,5,31,176.85,2025-10-26,FreshWash,B13,Disponible
INV000256,CABA,P0041,Digital Horno Eléctrico,Cocina,CookElite,17,5,25,1884.63,2025-10-25,CookElite,D12,Disponible
INV000257,CABA,P0057,Elite Tostadora,Cocina,TechHome,30,6,45,2184.65,2025-11-06,TechHome,D1,Disponible
INV000258,CABA,P0093,Heladera,Cocina,ChefMaster,5,5,7,519.76,2025-11-16,ChefMaster,C4,Disponible
INV000259,CABA,P0212,Ultra Humidificador,Climatización,AirFlow,23,5,34,463.4,2025-11-18,AirFlow,D17,Disponible
INV000260,CABA,P0197,Ventilador de Torre Pro,Climatización,EcoClima,0,5,0,2145.73,2025-10-19,EcoClima,B9,Agotado
INV000261,CABA,P0150,Aire Split II,Climatización,ClimaTech,5,5,7,745.65,2025-10-27,ClimaTech,A1,Disponible
INV000262,CABA,P0236,Lavarropas Semiautomático X,Lavado,CleanMaster,11,5,16,42.39,2025-10-29,CleanMaster,D14,Disponible
INV000263,CABA,P0046,Microondas 3000,Cocina,CookElite,8,5,12,2801.92,2025-11-17,CookElite,A16,Disponible
INV000264,CABA,P0210,Elite Humidificador,Climatización,EcoClima,29,5,43,114.89,2025-11-14,EcoClima,D6,Disponible
INV000265,CABA,P0232,Compacto Lavarropas Automático,Lavado,CleanMaster,18,5,27,1644.41,2025-10-26,CleanMaster,C6,Disponible
INV000266,CABA,P0014,Premium Picadora,Cocina,KitchenPro,5,5,7,2315.38,2025-11-14,KitchenPro,B6,Disponible
INV000267,CABA,P0211,Advanced Humidificador X,Climatización,PureAir,44,8,66,1287.27,2025-11-09,PureAir,C16,Disponible
INV000268,CABA,P0282,Compacto Plancha a Vapor,Lavado,SparkleHome,21,5,31,2776.86,2025-11-14,SparkleHome,C20,Disponible
INV000269,CABA,P0115,Vinoteca Pro,Cocina,CookElite,46,9,69,2727.98,2025-11-09,CookElite,C3,Disponible
INV000270,CABA,P0112,Deluxe Frigobar,Cocina,TechHome,3,5,4,244.94,2025-10-25,TechHome,D20,Disponible
INV000271,CABA,P0169,Profesional Caloventor II,Climatización,PureAir,17,5,25,2770.21,2025-11-11,PureAir,A4,Disponible
INV000272,CABA,P0113,Frigobar,Cocina,HomeChef,39,7,58,1630.18,2025-11-07,HomeChef,C7,Disponible
INV000273,CABA,P0298,Planchita de Pelo,Lavado,LaundryTech,14,5,21,1014.3,2025-10-25,LaundryTech,B6,Disponible
INV000274,CABA,P0017,Profesional Batidora de Mano,Cocina,TechHome,37,7,55,861.32,2025-11-02,TechHome,A14,Disponible
INV000275,CABA,P0054,Advanced Freidora de Aire,Cocina,HomeChef,24,5,36,437.28,2025-10-29,HomeChef,C16,Disponible
INV000276,CABA,P0200,Ventilador de Torre 3000,Climatización,PureAir,26,5,39,947.0,2025-11-17,PureAir,D17,Disponible
INV000277,CABA,P0056,Tostadora,Cocina,CookElite,12,5,18,2365.63,2025-11-14,CookElite,A3,Disponible
INV000278,CABA,P0087,Olla de Cocción Lenta,Cocina,KitchenPro,27,5,40,2508.19,2025-11-09,KitchenPro,C11,Disponible
INV000279,CABA,P0180,Premium Panel Calefactor,Climatización,ThermoControl,5,5,7,2072.39,2025-11-16,ThermoControl,B17,Disponible
INV000280,CABA,P0015,Picadora,Cocina,HomeChef,30,6,45,2238.25,2025-11-15,HomeChef,C10,Disponible
INV000281,CABA,P0059,Sandwichera 3000,Cocina,KitchenPro,37,7,55,2631.21,2025-11-05,KitchenPro,C5,Disponible
INV000282,CABA,P0206,Neblinizador,Climatización,EcoClima,4,5,6,1006.39,2025-11-13,EcoClima,B1,Disponible
INV000283,CABA,P0127,Pava Eléctrica,Cocina,HomeChef,9,5,13,2854.3,2025-10-25,HomeChef,A8,Disponible
INV000284,CABA,P0140,Yogurtera,Cocina,ChefMaster,18,5,27,499.22,2025-10-31,ChefMaster,B4,Disponible
INV000285,CABA,P0018,Batidora de Mano II,Cocina,HomeChef,4,5,6,598.59,2025-10-28,HomeChef,D9,Disponible
INV000286,CABA,P0042,Max Horno Eléctrico,Cocina,HomeChef,37,7,55,1371.65,2025-10-21,HomeChef,D20,Disponible
INV000287,CABA,P0100,Pro Freezer Plus,Cocina,ChefMaster,37,7,55,2993.86,2025-11-08,ChefMaster,C12,Disponible
INV000288,CABA,P0116,Vinoteca,Cocina,TechHome,47,9,70,2408.79,2025-10-24,TechHome,C1,Disponible
INV000289,CABA,P0119,Vinoteca II,Cocina,HomeChef,42,8,63,1792.37,2025-11-10,HomeChef,A14,Disponible
INV000290,CABA,P0267,Compacto Centrifuga,Lavado,CleanMaster,8,5,12,2125.76,2025-11-05,CleanMaster,A10,Disponible
INV000291,CABA,P0261,Secarropa,Lavado,CleanMaster,9,5,13,1627.6,2025-11-14,CleanMaster,D1,Disponible
INV000292,CABA,P0300,Smart TV Plus,Audio y Video,ScreenPro,39,7,58,280.72,2025-10-26,ScreenPro,C14,Disponible
INV000293,CABA,P0244,Plus Lavarropa Carga Frontal II,Lavado,FreshWash,17,5,25,1323.06,2025-11-11,FreshWash,C12,Disponible
INV000294,CABA,P0215,Humidificador,Climatización,PureAir,13,5,19,1373.92,2025-11-17,PureAir,C5,Disponible
INV000295,CABA,P0247,Premium Lavarropa Carga Frontal,Lavado,FreshWash,2,5,3,2032.96,2025-11-16,FreshWash,D18,Disponible
INV000296,CABA,P0280,Max Plancha a Vapor,Lavado,CleanMaster,24,5,36,1571.54,2025-10-31,CleanMaster,A5,Disponible
INV000297,CABA,P0205,Neblinizador,Climatización,ClimaTech,17,5,25,1929.3,2025-10-29,ClimaTech,C7,Disponible
INV000298,CABA,P0053,Freidora de Aire,Cocina,KitchenPro,29,5,43,2204.7,2025-11-06,KitchenPro,B20,Disponible
INV000299,CABA,P0245,Plus Lavarropa Carga Frontal X,Lavado,SparkleHome,5,5,7,2317.77,2025-11-09,SparkleHome,D16,Disponible
INV000300,CABA,P0176,Panel Calefactor,Climatización,ClimaTech,47,9,70,2401.84,2025-11-13,ClimaTech,A18,Disponible
INV000301,CABA,P0071,Ultra Parrilla Eléctrica,Cocina,TechHome,4,5,6,2774.69,2025-11-13,TechHome,B9,Disponible
INV000302,CABA,P0137,Yogurtera,Cocina,TechHome,15,5,22,2626.22,2025-11-09,TechHome,A9,Disponible
INV000303,CABA,P0204,Neblinizador,Climatización,AirFlow,21,5,31,1423.93,2025-10-27,AirFlow,A11,Disponible
INV000304,CABA,P0026,Mixer II,Cocina,HomeChef,17,5,25,2092.69,2025-10-19,HomeChef,A11,Disponible
INV000305,CABA,P0073,Profesional Parrilla Eléctrica 3000,Cocina,ChefMaster,10,5,15,1981.51,2025-11-08,ChefMaster,A13,Disponible
INV000306,CABA,P0012,Advanced Procesadora II,Cocina,TechHome,23,5,34,2544.92,2025-11-03,TechHome,D1,Disponible
INV000307,CABA,P0292,Centro de Planchado,Lavado,CleanMaster,36,7,54,2567.34,2025-11-13,CleanMaster,A8,Disponible
INV000308,CABA,P0145,Deshidratador,Cocina,ChefMaster,19,5,28,289.55,2025-11-12,ChefMaster,B20,Disponible
INV000309,CABA,P0260,Secarropa II,Lavado,SparkleHome,34,6,51,1274.08,2025-10-28,SparkleHome,C6,Disponible
INV000310,CABA,P0254,Lavaseca,Lavado,CleanMaster,5,5,7,2168.69,2025-10-22,CleanMaster,B17,Disponible
INV000311,CABA,P0177,Super Panel Calefactor Plus,Climatización,AirFlow,29,5,43,2774.51,2025-11-17,AirFlow,B20,Disponible
INV000312,CABA,P0068,Waflera,Cocina,KitchenPro,17,5,25,2603.35,2025-11-13,KitchenPro,A15,Disponible
INV000313,CABA,P0023,Eco Mixer II,Cocina,CookElite,26,5,39,2847.45,2025-11-03,CookElite,B20,Disponible
INV000314,CABA,P0187,Smart Ventilador de Pie,Climatización,EcoClima,30,6,45,1613.43,2025-11-14,EcoClima,A14,Disponible
INV000315,CABA,P0016,Super Picadora,Cocina,CookElite,36,7,54,1717.93,2025-10-20,CookElite,A12,Disponible
INV000316,CABA,P0019,Batidora de Mano,Cocina,ChefMaster,53,10,79,198.66,2025-10-31,ChefMaster,D13,Disponible
INV000317,CABA,P0222,Ultra Ionizador,Climatización,PureAir,34,6,51,2594.0,2025-11-03,PureAir,A13,Disponible
INV000318,CABA,P0281,Profesional Plancha a Vapor Pro,Lavado,FreshWash,27,5,40,1317.85,2025-11-14,FreshWash,A7,Disponible
INV000319,CABA,P0268,Deluxe Centrifuga,Lavado,CleanMaster,16,5,24,1909.08,2025-11-11,CleanMaster,A10,Disponible
INV000320,CABA,P0154,Aire Portátil,Climatización,ClimaTech,8,5,12,1965.59,2025-10-19,ClimaTech,A6,Disponible
INV000321,CABA,P0274,Lavavajillas,Lavado,WashPro,21,5,31,27.08,2025-11-05,WashPro,A4,Disponible
INV000322,CABA,P0010,Deluxe Procesadora,Cocina,TechHome,40,8,60,1139.67,2025-10-29,TechHome,C20,Disponible
INV000323,CABA,P0235,Lavarropas Semiautomático 3000,Lavado,SparkleHome,4,5,6,2143.75,2025-10-30,SparkleHome,A1,Disponible
INV000324,CABA,P0065,Eco Waflera,Cocina,HomeChef,16,5,24,871.87,2025-11-18,HomeChef,C14,Disponible
INV000325,CABA,P0242,Lavarropa Carga Frontal 3000,Lavado,LaundryTech,7,5,10,1404.25,2025-11-14,LaundryTech,C13,Disponible
INV000326,CABA,P0024,Profesional Mixer,Cocina,TechHome,38,7,57,482.53,2025-10-28,TechHome,D3,Disponible
INV000327,CABA,P0027,Mixer Pro,Cocina,ChefMaster,40,8,60,51.93,2025-11-07,ChefMaster,C1,Disponible
INV000328,CABA,P0103,Freezer,Cocina,CookElite,10,5,15,2797.15,2025-10-31,CookElite,B8,Disponible
INV000329,CABA,P0003,Plus Licuadora Pro,Cocina,TechHome,14,5,21,338.27,2025-10-24,TechHome,B5,Disponible
INV000330,CABA,P0246,Lavarropa Carga Frontal,Lavado,FreshWash,27,5,40,2487.3,2025-11-16,FreshWash,D15,Disponible
INV000331,CABA,P0149,Aire Split,Climatización,EcoClima,52,10,78,1977.56,2025-11-01,EcoClima,C11,Disponible
INV000332,CABA,P0168,Super Estufa Eléctrica,Climatización,ThermoControl,10,5,15,1973.49,2025-11-04,ThermoControl,B15,Disponible
INV000333,CABA,P0182,Radiador de Aceite,Climatización,ClimaTech,5,5,7,2579.68,2025-10-26,ClimaTech,C12,Disponible
INV000334,CABA,P0152,Compacto Aire Split II,Climatización,PureAir,17,5,25,1954.3,2025-10-30,PureAir,A3,Disponible
INV000335,CABA,P0170,Deluxe Caloventor,Climatización,PureAir,21,5,31,394.51,2025-11-03,PureAir,D14,Disponible
INV000336,CABA,P0255,Digital Lavaseca,Lavado,WashPro,27,5,40,1955.03,2025-11-07,WashPro,D14,Disponible
INV000337,CABA,P0022,Advanced Batidora de Pie,Cocina,KitchenPro,32,6,48,2860.3,2025-11-18,KitchenPro,B18,Disponible
INV000338,CABA,P0198,Compacto Ventilador de Torre,Climatización,ThermoControl,4,5,6,1235.49,2025-10-27,ThermoControl,D18,Disponible
INV000339,CABA,P0007,Licuadora,Cocina,KitchenPro,31,6,46,2424.63,2025-10-28,KitchenPro,A5,Disponible
INV000340,CABA,P0013,Procesadora,Cocina,KitchenPro,16,5,24,84.38,2025-11-16,KitchenPro,D16,Disponible
INV000341,CABA,P0080,Pro Olla Arrocera,Cocina,TechHome,6,5,9,139.89,2025-10-28,TechHome,A13,Disponible
INV000342,CABA,P0219,Premium Deshumidificador,Climatización,AirFlow,16,5,24,1220.95,2025-11-03,AirFlow,B11,Disponible
INV000343,CABA,P0265,Centrifuga,Lavado,SparkleHome,14,5,21,1036.44,2025-11-14,SparkleHome,D4,Disponible
INV000344,CABA,P0229,Deluxe Lavarropas Automático 2024,Lavado,WashPro,0,5,0,185.31,2025-10-31,WashPro,B13,Agotado
INV000345,CABA,P0039,Premium Molinillo de Café,Cocina,HomeChef,42,8,63,30.68,2025-11-02,HomeChef,C14,Disponible
INV000346,CABA,P0136,Smart Yogurtera,Cocina,CookElite,2,5,3,1959.61,2025-11-03,CookElite,C5,Disponible
INV000347,CABA,P0144,Plus Deshidratador 2024,Cocina,KitchenPro,35,7,52,2038.96,2025-11-12,KitchenPro,A8,Disponible
INV000348,CABA,P0107,Smart Conservadora 2024,Cocina,KitchenPro,46,9,69,652.82,2025-11-08,KitchenPro,B19,Disponible
INV000349,CABA,P0299,Smart TV 2024,Audio y Video,VisionPro,31,6,46,1469.07,2025-10-31,VisionPro,B8,Disponible
INV000350,CABA,P0031,Abridor de Latas 2024,Cocina,CookElite,24,5,36,151.58,2025-11-16,CookElite,C14,Disponible
INV000351,CABA,P0104,Eco Conservadora II,Cocina,ChefMaster,36,7,54,2692.7,2025-10-28,ChefMaster,D13,Disponible
INV000352,CABA,P0226,Advanced Ionizador Plus,Climatización,PureAir,1,5,1,1307.52,2025-11-14,PureAir,C4,Disponible
INV000353,CABA,P0009,Procesadora,Cocina,KitchenPro,13,5,19,1177.02,2025-11-01,KitchenPro,D14,Disponible
INV000354,CABA,P0192,Ventilador de Techo X,Climatización,AirFlow,12,5,18,722.99,2025-11-16,AirFlow,C7,Disponible
INV000355,CABA,P0228,Deluxe Ionizador,Climatización,PureAir,20,5,30,1326.72,2025-11-14,PureAir,A9,Disponible
INV000356,CABA,P0159,Aire de Ventana X,Climatización,ThermoControl,31,6,46,1912.49,2025-11-18,ThermoControl,C6,Disponible
INV000357,CABA,P0155,Aire Portátil,Climatización,EcoClima,40,8,60,1525.98,2025-11-06,EcoClima,D15,Disponible
INV000358,CABA,P0011,Profesional Procesadora 2024,Cocina,HomeChef,35,7,52,346.88,2025-10-21,HomeChef,C3,Disponible
INV000359,CABA,P0064,Sandwichera 3000,Cocina,ChefMaster,57,11,85,270.83,2025-11-03,ChefMaster,C11,Disponible
INV000360,CABA,P0075,Parrilla Eléctrica,Cocina,CookElite,47,9,70,1349.4,2025-11-11,CookElite,B16,Disponible
INV000361,CABA,P0037,Abridor de Latas,Cocina,CookElite,46,9,69,2081.89,2025-11-07,CookElite,C13,Disponible
INV000362,CABA,P0032,Abridor de Latas,Cocina,ChefMaster,47,9,70,2768.49,2025-11-05,ChefMaster,D17,Disponible
INV000363,CABA,P0052,Deluxe Freidora de Aire,Cocina,ChefMaster,11,5,16,2322.78,2025-11-05,ChefMaster,C19,Disponible
INV000364,CABA,P0067,Waflera,Cocina,ChefMaster,36,7,54,2948.16,2025-11-07,ChefMaster,A10,Disponible
INV000365,CABA,P0129,Exprimidor 2024,Cocina,ChefMaster,45,9,67,590.71,2025-11-14,ChefMaster,D19,Disponible
INV000366,CABA,P0085,Olla de Cocción Lenta,Cocina,KitchenPro,12,5,18,2574.4,2025-10-31,KitchenPro,D18,Disponible
INV000367,CABA,P0078,Profesional Olla Arrocera,Cocina,ChefMaster,64,12,96,139.04,2025-10-22,ChefMaster,A14,Disponible
INV000368,CABA,P0142,Profesional Deshidratador,Cocina,KitchenPro,18,5,27,717.35,2025-10-25,KitchenPro,D16,Disponible
INV000369,CABA,P0237,Lavarropa Carga Superior,Lavado,LaundryTech,1,5,1,1205.64,2025-10-19,LaundryTech,C1,Disponible
INV000370,CABA,P0040,Molinillo de Café Pro,Cocina,ChefMaster,46,9,69,1576.26,2025-10-31,ChefMaster,C9,Disponible
INV000371,CABA,P0289,Centro de Planchado,Lavado,CleanMaster,0,5,0,150.24,2025-11-16,CleanMaster,A10,Agotado
INV000372,CABA,P0276,Lavavajillas Compacto 2024,Lavado,CleanMaster,45,9,67,1181.83,2025-10-24,CleanMaster,A6,Disponible
INV000373,CABA,P0082,Olla Arrocera 3000,Cocina,HomeChef,13,5,19,406.15,2025-11-12,HomeChef,D15,Disponible
INV000374,CABA,P0051,Freidora de Aire Plus,Cocina,CookElite,0,5,0,1178.55,2025-10-22,CookElite,A10,Agotado
INV000375,CABA,P0020,Batidora de Pie,Cocina,KitchenPro,6,5,9,785.29,2025-11-03,KitchenPro,D5,Disponible
INV000376,CABA,P0109,Conservadora X,Cocina,KitchenPro,0,5,0,1780.34,2025-10-22,KitchenPro,A15,Agotado
INV000377,CABA,P0272,Deluxe Lavavajillas,Lavado,WashPro,16,5,24,3020.27,2025-11-11,WashPro,B3,Disponible
INV000378,CABA,P0123,Pava Eléctrica,Cocina,CookElite,5,5,7,1070.88,2025-11-01,CookElite,B8,Disponible
INV000379,CABA,P0243,Lavarropa Carga Frontal Plus,Lavado,LaundryTech,27,5,40,1136.59,2025-10-29,LaundryTech,B2,Disponible
INV000380,CABA,P0025,Mixer,Cocina,KitchenPro,50,10,75,772.87,2025-10-27,KitchenPro,C3,Disponible
INV000381,CABA,P0125,Max Pava Eléctrica,Cocina,KitchenPro,39,7,58,408.84,2025-11-06,KitchenPro,D1,Disponible
INV000382,CABA,P0217,Deluxe Deshumidificador,Climatización,ClimaTech,39,7,58,834.38,2025-11-05,ClimaTech,B17,Disponible
INV000383,CABA,P0256,Smart Secarropa,Lavado,LaundryTech,40,8,60,1789.56,2025-11-18,LaundryTech,B5,Disponible
INV000384,CABA,P0253,Elite Lavaseca 3000,Lavado,SparkleHome,29,5,43,1242.83,2025-10-19,SparkleHome,C17,Disponible
INV000385,CABA,P0199,Ventilador de Torre 2024,Climatización,AirFlow,25,5,37,2831.09,2025-11-14,AirFlow,C18,Disponible
INV000386,CABA,P0098,Turbo Freezer,Cocina,TechHome,14,5,21,284.71,2025-10-25,TechHome,D19,Disponible
